ANIME_ID,NAME,SCORE,TYPE,EPISODES,STATUS,STUDIOS,SOURCE,RATING,RANK,POPULARITY,FAVORITES,SCORED_BY,MEMBERS,DURATION_FINAL,PREMIERED_SEASON,PREMIERED_YEAR,Action,Adventure,AvantGarde,AwardWinning,BoysLove,Comedy,Drama,Ecchi,Erotica,Fantasy,GirlsLove,Gourmet,Hentai,Horror,Mystery,Romance,Sci-Fi,SliceofLife,Sports,Supernatural,Suspense
7308,Mirai Shounen Conan (Movie),6.88,Movie,1.0,Finished Airing,Nippon Animation,Novel,PG-13 - Teens 13 or older,4464.0,9840,3,719.0,2615,122.0,UNKNOWN,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7311,Suzumiya Haruhi no Shoushitsu,8.61,Movie,1.0,Finished Airing,Kyoto Animation,Light novel,PG-13 - Teens 13 or older,80.0,336,13198,300672.0,590160,161.0,UNKNOWN,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7314,Yona Yona Penguin,5.69,Movie,1.0,Finished Airing,Madhouse,Unknown,G - All Ages,10096.0,11984,0,449.0,1237,87.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7322,Needless+: Saint Lily Gakuen no Himitsu,6.72,Special,12.0,Finished Airing,Madhouse,Manga,PG-13 - Teens 13 or older,5238.0,5028,10,7277.0,15827,2.0,UNKNOWN,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7329,Tottoko Hamtarou Movie 1: Ham-Ham Land Daibouken,6.63,Movie,1.0,Finished Airing,TMS Entertainment,Unknown,PG - Children,5709.0,9623,4,1132.0,2850,54.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7330,Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess,6.57,Movie,1.0,Finished Airing,TMS Entertainment,Unknown,PG - Children,5995.0,10387,5,763.0,2197,54.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7333,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,6.58,Special,1.0,Finished Airing,UNKNOWN,Game,PG-13 - Teens 13 or older,5904.0,10323,1,822.0,2241,26.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7334,Bakugan Battle Brawlers: Gundalian Invaders,6.3,TV,39.0,Finished Airing,TMS Entertainment,Original,G - All Ages,7372.0,3014,93,27679.0,46506,24.0,spring,2011.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7336,Cyborg 009: Chou Ginga Densetsu,6.32,Movie,1.0,Finished Airing,Toei Animation,Unknown,PG-13 - Teens 13 or older,7268.0,9771,4,767.0,2681,130.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7337,"Hetalia Axis Powers Movie: Paint it, White",7.06,Movie,1.0,Finished Airing,Studio Deen,Web manga,PG-13 - Teens 13 or older,3737.0,2673,205,33177.0,58501,80.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7338,Darker than Black: Kuro no Keiyakusha Gaiden,7.92,Special,4.0,Finished Airing,Bones,Original,R - 17+ (violence & profanity),687.0,888,818,139878.0,251723,24.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7343,Youbi Masochist Animation,4.84,OVA,2.0,Finished Airing,UNKNOWN,Unknown,Rx - Hentai,0.0,13611,3,250.0,745,33.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7354,Chikara to Onna no Yo no Naka,5.59,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,10498.0,14113,0,113.0,626,2.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7363,Hokuto no Ken: Legend of Heroes,5.93,Special,1.0,Finished Airing,Toei Animation,Unknown,PG-13 - Teens 13 or older,9147.0,8784,4,1564.0,3799,6.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,6.25,Movie,1.0,Finished Airing,Toei Animation,Game,PG-13 - Teens 13 or older,7648.0,10213,1,704.0,2314,40.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7366,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",6.56,Movie,1.0,Finished Airing,Production I.G,Unknown,PG-13 - Teens 13 or older,6022.0,10205,4,450.0,2320,98.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7367,Naruto: The Cross Roads,6.79,Special,1.0,Finished Airing,Pierrot,Original,PG-13 - Teens 13 or older,4871.0,2863,33,23763.0,51630,27.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7374,100%,5.26,OVA,1.0,Finished Airing,UNKNOWN,Unknown,R+ - Mild Nudity,11452.0,12702,0,229.0,979,53.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,Shakugan no Shana-tan S,6.86,Special,4.0,Finished Airing,J.C.Staff,Light novel,PG-13 - Teens 13 or older,4602.0,4244,3,10694.0,23772,7.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7376,Kurumiwari Ningyou,6.07,Movie,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,8495.0,12723,1,304.0,972,94.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7377,Fuyu no Sonata: Joshou - Hatsuyuki no Negai,6.48,Special,1.0,Finished Airing,"Studio Comet, KeyEast, REALTHING",Other,PG-13 - Teens 13 or older,6467.0,8422,2,2157.0,4363,25.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7395,Card Wang: Mix Master,6.29,TV,39.0,Finished Airing,Nippon Animation,Unknown,PG - Children,7441.0,10943,7,706.0,1825,25.0,fall,2005.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7396,Shuffle! Prologue,6.66,OVA,1.0,Finished Airing,asread.,Visual novel,PG-13 - Teens 13 or older,5551.0,4815,3,6988.0,17787,8.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7405,Jankenman,6.22,TV,51.0,Finished Airing,UNKNOWN,Unknown,PG - Children,7795.0,13381,1,291.0,801,25.0,spring,1991.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,7.5,OVA,3.0,Finished Airing,Studio Eromatick,Visual novel,Rx - Hentai,0.0,2925,570,24939.0,49729,29.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7416,Socket,5.95,Movie,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,9065.0,17093,0,111.0,311,10.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7419,Wrestler Gundan Seisenshi Robin Jr.,0.0,TV,50.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,13436.0,15464,2,0.0,441,25.0,fall,1989.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7420,Byulbyul Iyagi,5.46,Movie,6.0,Finished Airing,UNKNOWN,Unknown,PG-13 - Teens 13 or older,10888.0,14967,0,127.0,493,12.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7423,"The Tales of Rien Village #1: ""Toilet ni Ittokiya""",5.13,ONA,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11729.0,14435,0,286.0,572,3.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7427,Getsumen To Heiki Mina Specials,5.91,Special,2.0,Finished Airing,Gonzo,Other,PG-13 - Teens 13 or older,9232.0,11447,0,414.0,1498,22.0,UNKNOWN,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7430,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,6.37,OVA,1.0,Finished Airing,Toei Animation,Unknown,PG-13 - Teens 13 or older,7009.0,8836,0,1471.0,3719,18.0,UNKNOWN,,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7435,Dragon Quest: Dai no Daibouken,6.52,Movie,1.0,Finished Airing,Toei Animation,Game,G - All Ages,6274.0,9578,5,799.0,2898,31.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7436,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,6.4,Movie,1.0,Finished Airing,Toei Animation,Game,PG-13 - Teens 13 or older,6893.0,10205,3,681.0,2320,40.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7445,Karo to Piyobupt: Ouchi,4.83,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,12158.0,13438,1,441.0,788,4.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7446,Karo to Piyobupt: Sandwich,4.79,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,12206.0,13523,0,432.0,767,4.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7448,Pacusi,5.24,TV,18.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,11512.0,14397,0,176.0,580,1.0,spring,1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7449,Pacusi no Uta,5.12,Special,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,11750.0,15384,0,205.0,448,1.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,Kipling Jr.,5.26,Movie,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,11438.0,14028,1,351.0,646,14.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7451,Kid's Castle,5.09,Movie,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,11800.0,13109,0,476.0,865,4.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7452,Mini Moni Yaru no da Pyon!,5.0,TV,66.0,Finished Airing,UNKNOWN,Other,G - All Ages,11957.0,14686,1,162.0,532,1.0,summer,2001.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,AIKa Zero Picture Drama,5.52,Special,3.0,Finished Airing,Studio Fantasia,Original,R+ - Mild Nudity,10700.0,7708,7,1961.0,5479,4.0,UNKNOWN,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7455,Kurutta Kyoutou: Danzai no Gakuen,5.26,OVA,1.0,Finished Airing,Studio 9 Maiami,Visual novel,Rx - Hentai,0.0,9751,1,840.0,2698,27.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7456,Discipline Zero,6.55,OVA,2.0,Finished Airing,Studio 9 Maiami,Visual novel,Rx - Hentai,0.0,5651,40,4661.0,11797,28.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7458,Watashi no Shiranai Mesu no Kao,6.0,OVA,1.0,Finished Airing,Studio Eromatick,Visual novel,Rx - Hentai,0.0,7678,13,1945.0,5522,30.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7459,The Collected Animations of ICAF (2001-2006),5.51,OVA,16.0,Finished Airing,UNKNOWN,Unknown,PG-13 - Teens 13 or older,10731.0,15656,0,112.0,425,5.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7461,Komaneko no Christmas: Maigo ni Natta Present,5.95,Movie,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,9042.0,14637,0,198.0,540,19.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7463,Weiß Survive R,6.02,TV,12.0,Finished Airing,Studio Hibari,Card game,PG-13 - Teens 13 or older,8719.0,5773,4,4924.0,11173,2.0,winter,2010.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7465,Eve no Jikan (Movie),7.98,Movie,1.0,Finished Airing,Studio Rikka,Original,PG-13 - Teens 13 or older,608.0,1678,584,55193.0,122253,106.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7466,Hashire!,5.72,ONA,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,10002.0,12278,0,625.0,1120,0.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7468,Princess Lover! Picture Drama,6.17,Special,6.0,Finished Airing,GoHands,Visual novel,R+ - Mild Nudity,8043.0,5159,8,5348.0,14705,9.0,UNKNOWN,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7471,Detective Conan Movie 09: Promo Special,7.6,Special,1.0,Finished Airing,TMS Entertainment,Unknown,PG-13 - Teens 13 or older,1389.0,6165,2,3849.0,9528,23.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7472,Gintama Movie 1: Shinyaku Benizakura-hen,8.52,Movie,1.0,Finished Airing,Sunrise,Manga,R - 17+ (violence & profanity),117.0,1382,597,91198.0,157246,95.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7473,Rennyo to Sono Haha,0.0,Movie,1.0,Finished Airing,UNKNOWN,Unknown,PG - Children,19167.0,15353,0,0.0,451,93.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7474,"Onegai☆Teacher: Marie, Ai no Gekijou",6.7,Special,1.0,Finished Airing,UNKNOWN,Original,PG-13 - Teens 13 or older,5319.0,5626,5,5202.0,11907,3.0,UNKNOWN,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7475,Ano Ko ni 1000%,5.06,OVA,1.0,Finished Airing,Visual 80,Manga,PG-13 - Teens 13 or older,11852.0,9904,0,1284.0,2572,10.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7477,Fusha no Sha,6.33,Movie,1.0,Finished Airing,UNKNOWN,Other,PG - Children,7206.0,12518,3,465.0,1035,25.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7479,Karate Baka Ichidai,6.66,TV,47.0,Finished Airing,TMS Entertainment,Manga,PG-13 - Teens 13 or older,5531.0,11419,4,265.0,1515,24.0,fall,1973.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7482,"Yume kara, Samenai",4.45,OVA,1.0,Finished Airing,Shaft,Unknown,PG-13 - Teens 13 or older,12496.0,11082,0,675.0,1724,37.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7485,Urashima Tarou (supposed title),4.67,Movie,1.0,Finished Airing,UNKNOWN,Other,G - All Ages,12336.0,9688,0,1604.0,2773,1.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,Karo to Piyobupt: Ame no Hi,4.99,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11969.0,13407,0,434.0,793,4.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7491,Dragon Quest Retsuden: Roto no Monshou,5.81,Movie,1.0,Finished Airing,UNKNOWN,Game,G - All Ages,9645.0,10872,0,567.0,1878,45.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7494,Usagi to Kame,5.17,Movie,1.0,Finished Airing,UNKNOWN,Other,G - All Ages,11647.0,11624,3,828.0,1410,9.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7495,Nonki na Tou-san Ryuuguu Mairi,0.0,Movie,1.0,Finished Airing,UNKNOWN,Other,G - All Ages,18572.0,17321,1,0.0,291,5.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7496,Saiyuuki: Son Gokuu Monogatari,5.33,Movie,1.0,Finished Airing,UNKNOWN,Novel,G - All Ages,11286.0,11847,2,515.0,1299,8.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7497,Mikan-bune,4.63,Movie,1.0,Finished Airing,UNKNOWN,Other,G - All Ages,12384.0,11917,1,622.0,1263,6.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7498,Doubutsu Olympic Taikai,5.4,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11075.0,12098,0,593.0,1192,13.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7500,Maabou no Shounen Koukuu Tsuwamono,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,17808.0,15686,0,0.0,420,11.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,Kintarou Taiiku Nikki,4.94,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,12032.0,13872,1,260.0,683,9.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7504,Bollogi Iyagi,5.35,ONA,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11240.0,13896,0,354.0,677,11.0,UNKNOWN,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7505,Knyacki!,6.12,TV,-1.0,Currently Airing,I.Toon,Unknown,PG - Children,8273.0,12609,5,238.0,1011,5.0,spring,1995.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7510,Shisha no Sho,5.87,Movie,1.0,Finished Airing,UNKNOWN,Novel,PG-13 - Teens 13 or older,9432.0,11223,3,423.0,1636,69.0,UNKNOWN,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7511,Worku,5.27,ONA,2.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,11417.0,14098,0,205.0,629,11.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7522,Taichi Senjimon,6.31,TV,39.0,Finished Airing,"Toei Animation, JM Animation",Unknown,PG - Children,7335.0,11196,7,551.0,1657,27.0,spring,2007.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7523,Fuku-chan no Sensuikan,4.88,Movie,1.0,Finished Airing,Shochiku Animation Institute,Other,G - All Ages,12102.0,13234,0,326.0,831,30.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7524,Mahou no Pen,5.26,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11441.0,14960,0,214.0,494,10.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7525,Kick Off 2002,0.0,TV,26.0,Finished Airing,UNKNOWN,Game,PG - Children,17273.0,14641,0,0.0,539,23.0,winter,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7526,Ousama no Shippo,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,18772.0,15305,0,0.0,456,33.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7527,Ponsuke no Udekurabe,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,18946.0,15628,1,0.0,426,10.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7528,Kujira (1952),4.98,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11984.0,11699,1,647.0,1377,10.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7529,Mori no Ongakukai,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,18272.0,15085,0,0.0,481,9.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,Hana to Chou,4.93,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,12050.0,12652,0,450.0,996,9.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7531,Onbu Obake,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,18683.0,15246,0,0.0,464,25.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7532,Kuroi Kikori to Shiroi Kikori,6.13,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,8193.0,12926,0,386.0,911,16.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7536,Soukou Kihei Votoms: Pailsen Files Movie,6.51,Movie,1.0,Finished Airing,The Answer Studio,Original,R - 17+ (violence & profanity),6348.0,10990,0,572.0,1792,118.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7540,Kurogane no Linebarrels Specials,6.51,Special,2.0,Finished Airing,Gonzo,Manga,R - 17+ (violence & profanity),6326.0,7887,1,2301.0,5202,23.0,UNKNOWN,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,Komadori Movie: Komaneko,6.36,Movie,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,7092.0,14386,1,199.0,582,58.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7549,Quiz Magic Academy: The Original Animation 2,5.98,OVA,1.0,Finished Airing,AIC PLUS+,Game,PG-13 - Teens 13 or older,8930.0,7812,2,2376.0,5332,29.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7550,Pokemon: Pikachu Tanken Club,6.24,Special,1.0,Finished Airing,OLM,Unknown,PG - Children,7694.0,7029,2,2597.0,6880,21.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7551,Gowapper 5 Gordam,6.27,TV,36.0,Finished Airing,Tatsunoko Production,Original,PG-13 - Teens 13 or older,7536.0,12955,1,226.0,904,25.0,spring,1976.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7559,Fate/stay night TV Reproduction,6.82,OVA,2.0,Finished Airing,Studio Deen,Visual novel,PG-13 - Teens 13 or older,4775.0,3208,47,16479.0,41777,60.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7561,Kaitou Reinya,5.59,TV,12.0,Finished Airing,Stingray,4-koma manga,PG - Children,10509.0,8931,0,1670.0,3598,3.0,winter,2010.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,Umineko no Naku Koro ni Specials,6.29,Special,26.0,Finished Airing,Studio Deen,Visual novel,PG-13 - Teens 13 or older,7432.0,4986,19,5082.0,16185,1.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7569,Idol Ace,5.27,ONA,1.0,Finished Airing,OLM,Unknown,PG-13 - Teens 13 or older,11430.0,12351,2,539.0,1091,2.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7571,Kita e.: Diamond Dust Drops Special,6.13,Special,1.0,Finished Airing,UNKNOWN,Visual novel,PG-13 - Teens 13 or older,8187.0,11584,0,488.0,1434,24.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7573,Bakunyuu Bomb,6.09,OVA,3.0,Finished Airing,Studio Ten Carat,Original,Rx - Hentai,0.0,7869,17,1938.0,5248,17.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7575,Oh! Family,6.3,TV,26.0,Finished Airing,Knack Productions,Manga,G - All Ages,7404.0,11675,0,222.0,1385,23.0,fall,1986.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7578,Gokinjo Monogatari the Movie,6.41,Movie,1.0,Finished Airing,Toei Animation,Original,G - All Ages,6820.0,9047,5,896.0,3465,30.0,UNKNOWN,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7579,Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri,6.57,Special,1.0,Finished Airing,UNKNOWN,Manga,G - All Ages,5976.0,8851,0,1478.0,3694,25.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7580,Ikkitousen: Xtreme Xecutor,6.72,TV,12.0,Finished Airing,"Arms, TNK",Manga,R+ - Mild Nudity,5224.0,2930,39,19890.0,49408,24.0,spring,2010.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,Otome Chibaku Yuugi,6.31,OVA,2.0,Finished Airing,Suzuki Mirano,Visual novel,Rx - Hentai,0.0,7719,13,1806.0,5466,29.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7582,Reijoku no Yakata,5.98,OVA,2.0,Finished Airing,Y.O.U.C,Visual novel,Rx - Hentai,0.0,8744,5,1177.0,3867,27.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,6.31,OVA,2.0,Finished Airing,PoRO,Visual novel,Rx - Hentai,0.0,7934,4,1860.0,5116,28.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7588,Saraiya Goyou,7.77,TV,12.0,Finished Airing,Manglobe,Manga,PG-13 - Teens 13 or older,987.0,2081,850,26947.0,89785,22.0,spring,2010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,Mayoi Neko Overrun!,6.65,TV,13.0,Finished Airing,AIC,Light novel,PG-13 - Teens 13 or older,5601.0,1535,203,58989.0,136498,24.0,spring,2010.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
